"","date","mean.Solar","mean.Wind","mean.MaxWind","mean.Temp","plant.id","species","treatment","blooming","percent.cover","rich","perennial","X","uniID","abun","H","Simpson","Species","Even"
"165","4.29.2017",0.8125,5,10.05,17.2625,"286","larrea","open","post",1,2,"","","4.29.2017 286 open",5,1.33217904021012,0.72,4,0.960964047443681
"166","4.29.2017",0.8125,5,10.05,17.2625,"286","larrea","shrub","post",15,2,"","","4.29.2017 286 shrub",8,1.66746193342929,0.78125,6,0.930628224416578
"167","4.29.2017",0.8125,5,10.05,17.2625,"288","larrea","open","post",1,1,"","","4.29.2017 288 open",2,0,0,1,NA
"168","4.29.2017",0.8125,5,10.05,17.2625,"288","larrea","shrub","post",20,2,"","","4.29.2017 288 shrub",14,2.24297322643815,0.887755102040816,10,0.97411089529882
"169","4.30.2017",0.80875,4.7875,9.3375,17.525,"104","larrea","open","post",10,2,"","","4.30.2017 104 open",12,1.863679987341,0.833333333333333,7,0.957742056202218
"170","4.30.2017",0.80875,4.7875,9.3375,17.525,"104","larrea","shrub","post",40,2,"","","4.30.2017 104 shrub",6,1.242453324894,0.666666666666667,4,0.896240625180289
"171","4.30.2017",0.80875,4.7875,9.3375,17.525,"181","larrea","open","post",2,2,"","","4.30.2017 181 open",8,1.73286795139986,0.8125,6,0.967132018086354
"172","4.30.2017",0.80875,4.7875,9.3375,17.525,"181","larrea","shrub","post",50,2,"","","4.30.2017 181 shrub",17,1.08776129306878,0.539792387543253,5,0.67586409184537
"173","4.30.2017",0.80875,4.7875,9.3375,17.525,"186","larrea","open","post",1,3,"","","4.30.2017 186 open",12,1.58325845942048,0.75,6,0.883633370779725
"174","4.30.2017",0.80875,4.7875,9.3375,17.525,"186","larrea","shrub","post",5,4,"","","4.30.2017 186 shrub",6,1.56071040904141,0.777777777777778,5,0.969723899868247
"175","4.30.2017",0.80875,4.7875,9.3375,17.525,"265","larrea","open","post",1,2,"","","4.30.2017 265 open",9,1.67698777432242,0.790123456790123,6,0.935944697445866
"176","4.30.2017",0.80875,4.7875,9.3375,17.525,"265","larrea","shrub","post",15,2,"","","4.30.2017 265 shrub",6,1.79175946922805,0.833333333333333,6,1
"177","4.30.2017",0.80875,4.7875,9.3375,17.525,"268","larrea","open","post",2,2,"","","4.30.2017 268 open",8,1.66746193342929,0.78125,6,0.930628224416578
"178","4.30.2017",0.80875,4.7875,9.3375,17.525,"268","larrea","shrub","post",30,3,"","","4.30.2017 268 shrub",7,1.94591014905531,0.857142857142857,7,1
"179","4.30.2017",0.80875,4.7875,9.3375,17.525,"272","larrea","open","post",4,2,"","","4.30.2017 272 open",10,1.69574253416963,0.8,6,0.946411928215015
"180","4.30.2017",0.80875,4.7875,9.3375,17.525,"272","larrea","shrub","post",15,2,"","","4.30.2017 272 shrub",2,0.693147180559945,0.5,2,1
"181","5.1.2017",0.8025,5.1375,10.5125,17.4375,"184","larrea","open","post",1,3,"","","5.1.2017 184 open",0,0,1,0,0
"182","5.1.2017",0.8025,5.1375,10.5125,17.4375,"184","larrea","shrub","post",25,2,"","","5.1.2017 184 shrub",2,0.693147180559945,0.5,2,1
"183","5.1.2017",0.8025,5.1375,10.5125,17.4375,"191","larrea","open","post",3,3,"","","5.1.2017 191 open",1,0,0,1,NA
"184","5.1.2017",0.8025,5.1375,10.5125,17.4375,"191","larrea","shrub","post",50,2,"","","5.1.2017 191 shrub",1,0,0,1,NA
"185","5.1.2017",0.8025,5.1375,10.5125,17.4375,"199","larrea","open","post",5,2,"","","5.1.2017 199 open",5,1.33217904021012,0.72,4,0.960964047443681
"186","5.1.2017",0.8025,5.1375,10.5125,17.4375,"199","larrea","shrub","post",30,2,"","","5.1.2017 199 shrub",0,0,1,0,0
"187","5.1.2017",0.8025,5.1375,10.5125,17.4375,"271","larrea","open","post",1,1,"","","5.1.2017 271 open",2,0.693147180559945,0.5,2,1
"188","5.1.2017",0.8025,5.1375,10.5125,17.4375,"271","larrea","shrub","post",25,2,"","","5.1.2017 271 shrub",3,0.636514168294813,0.444444444444444,2,0.918295834054489
"189","5.1.2017",0.8025,5.1375,10.5125,17.4375,"278","larrea","open","post",1,3,"","","5.1.2017 278 open",0,0,1,0,0
"190","5.1.2017",0.8025,5.1375,10.5125,17.4375,"278","larrea","shrub","post",2,3,"","","5.1.2017 278 shrub",0,0,1,0,0
"191","5.1.2017",0.8025,5.1375,10.5125,17.4375,"296","larrea","open","post",3,4,"","","5.1.2017 296 open",1,0,0,1,NA
"192","5.1.2017",0.8025,5.1375,10.5125,17.4375,"296","larrea","shrub","post",15,2,"","","5.1.2017 296 shrub",0,0,1,0,0
"193","5.3.2017",0.78625,4.475,10.4625,17.55,"183","larrea","open","post",1,2,"","","5.3.2017 183 open",3,1.09861228866811,0.666666666666667,3,1
"194","5.3.2017",0.78625,4.475,10.4625,17.55,"183","larrea","shrub","post",5,2,"","","5.3.2017 183 shrub",2,0.693147180559945,0.5,2,1
"195","5.3.2017",0.78625,4.475,10.4625,17.55,"187","larrea","open","post",1,1,"","","5.3.2017 187 open",2,0.693147180559945,0.5,2,1
"196","5.3.2017",0.78625,4.475,10.4625,17.55,"187","larrea","shrub","post",50,2,"","","5.3.2017 187 shrub",10,1.88669678465808,0.84,7,0.969570350190125
"197","5.3.2017",0.78625,4.475,10.4625,17.55,"263","larrea","open","post",2,3,"","","5.3.2017 263 open",13,1.92512119079082,0.828402366863905,8,0.925787598354723
"198","5.3.2017",0.78625,4.475,10.4625,17.55,"263","larrea","shrub","post",8,2,"","","5.3.2017 263 shrub",10,1.6094379124341,0.76,6,0.898244401703927
"199","5.3.2017",0.78625,4.475,10.4625,17.55,"274","larrea","open","post",2,3,"","","5.3.2017 274 open",9,2.04319187054512,0.864197530864198,8,0.982567593073364
"200","5.3.2017",0.78625,4.475,10.4625,17.55,"274","larrea","shrub","post",25,2,"","","5.3.2017 274 shrub",6,1.56071040904141,0.777777777777778,5,0.969723899868247
"201","5.3.2017",0.78625,4.475,10.4625,17.55,"285","larrea","open","post",8,2,"","","5.3.2017 285 open",8,1.73286795139986,0.8125,6,0.967132018086354
"202","5.3.2017",0.78625,4.475,10.4625,17.55,"285","larrea","shrub","post",30,3,"","","5.3.2017 285 shrub",23,2.23138919780748,0.839319470699433,13,0.869954485189458
"203","5.3.2017",0.78625,4.475,10.4625,17.55,"290","larrea","open","post",1,3,"","","5.3.2017 290 open",6,1.79175946922805,0.833333333333333,6,1
"204","5.3.2017",0.78625,4.475,10.4625,17.55,"290","larrea","shrub","post",20,2,"","","5.3.2017 290 shrub",3,1.09861228866811,0.666666666666667,3,1
"205","5.4.2017",0.805,5.0625,11.15,17.7875,"198","larrea","open","post",1,2,"","","5.4.2017 198 open",11,1.84622021932163,0.826446280991736,7,0.948769510358905
"206","5.4.2017",0.805,5.0625,11.15,17.7875,"198","larrea","shrub","post",45,4,"","","5.4.2017 198 shrub",8,1.90615474653985,0.84375,7,0.979569764547061
"207","5.4.2017",0.805,5.0625,11.15,17.7875,"261","larrea","open","post",4,1,"","","5.4.2017 261 open",7,1.74786809746676,0.816326530612245,6,0.975503759006108
"208","5.4.2017",0.805,5.0625,11.15,17.7875,"261","larrea","shrub","post",2,3,"","","5.4.2017 261 shrub",10,2.16395565688206,0.88,9,0.984858661787546
"209","5.4.2017",0.805,5.0625,11.15,17.7875,"273","larrea","open","post",1,2,"","","5.4.2017 273 open",6,1.56071040904141,0.777777777777778,5,0.969723899868247
"210","5.4.2017",0.805,5.0625,11.15,17.7875,"273","larrea","shrub","post",20,3,"","","5.4.2017 273 shrub",7,1.94591014905531,0.857142857142857,7,1
"211","5.4.2017",0.805,5.0625,11.15,17.7875,"280","larrea","open","post",20,2,"","","5.4.2017 280 open",8,1.73286795139986,0.8125,6,0.967132018086354
"212","5.4.2017",0.805,5.0625,11.15,17.7875,"280","larrea","shrub","post",25,3,"","","5.4.2017 280 shrub",9,2.19722457733622,0.888888888888889,9,1
"213","5.4.2017",0.805,5.0625,11.15,17.7875,"283","larrea","open","post",4,2,"","","5.4.2017 283 open",7,1.35178399428965,0.73469387755102,4,0.975106032457373
"214","5.4.2017",0.805,5.0625,11.15,17.7875,"283","larrea","shrub","post",20,1,"","","5.4.2017 283 shrub",13,2.09814738913507,0.863905325443787,9,0.954908028417711
"215","5.4.2017",0.805,5.0625,11.15,17.7875,"291","larrea","open","post",2,2,"","","5.4.2017 291 open",5,1.33217904021012,0.72,4,0.960964047443681
"216","5.4.2017",0.805,5.0625,11.15,17.7875,"291","larrea","shrub","post",40,3,"","","5.4.2017 291 shrub",12,2.0228085294147,0.833333333333333,9,0.920619835714305
"217","5.5.2017",0.66625,3.525,10.475,28.5125,"185","larrea","open","post",1,2,"","","5.5.2017 185 open",12,2.36938211969468,0.902777777777778,11,0.988109091574121
"218","5.5.2017",0.66625,3.525,10.475,28.5125,"185","larrea","shrub","post",75,3,"","","5.5.2017 185 shrub",6,1.79175946922805,0.833333333333333,6,1
"219","5.5.2017",0.66625,3.525,10.475,28.5125,"193","larrea","open","post",1,3,"","","5.5.2017 193 open",11,2.14584175259475,0.87603305785124,9,0.976614668672713
"220","5.5.2017",0.66625,3.525,10.475,28.5125,"193","larrea","shrub","post",50,2,"","","5.5.2017 193 shrub",11,2.14584175259475,0.87603305785124,9,0.976614668672713
"221","5.5.2017",0.66625,3.525,10.475,28.5125,"281","larrea","open","post",1,3,"","","5.5.2017 281 open",2,0,0,1,NA
"222","5.5.2017",0.66625,3.525,10.475,28.5125,"281","larrea","shrub","post",45,1,"","","5.5.2017 281 shrub",6,1.56071040904141,0.777777777777778,5,0.969723899868247
"223","5.5.2017",0.66625,3.525,10.475,28.5125,"300","larrea","open","post",4,3,"","","5.5.2017 300 open",5,1.6094379124341,0.8,5,1
"224","5.5.2017",0.66625,3.525,10.475,28.5125,"300","larrea","shrub","post",15,3,"","","5.5.2017 300 shrub",4,1.38629436111989,0.75,4,1
"225","5.5.2017",0.66625,3.525,10.475,28.5125,"302","larrea","open","post",2,2,"","","5.5.2017 302 open",13,1.92512119079082,0.828402366863905,8,0.925787598354723
"226","5.5.2017",0.66625,3.525,10.475,28.5125,"302","larrea","shrub","post",25,2,"","","5.5.2017 302 shrub",12,2.13833305950803,0.875,9,0.973197315178593
"227","5.5.2017",0.66625,3.525,10.475,28.5125,"303","larrea","open","post",3,2,"","","5.5.2017 303 open",12,2.13833305950803,0.875,9,0.973197315178593
"228","5.5.2017",0.66625,3.525,10.475,28.5125,"303","larrea","shrub","post",50,1,"","","5.5.2017 303 shrub",13,2.09814738913507,0.863905325443787,9,0.954908028417711
